# step, loss_train, loss_test, metrics_test
4.500000000000000000e+03 2.270578843308612704e-04 2.802376402541995049e-04 3.136196464765816927e-04 8.045876165851950645e-04 7.302828016690909863e-04 9.474587568547576666e-05 2.270578843308612704e-04 2.802376402541995049e-04 3.136196464765816927e-04 8.045876165851950645e-04 7.302828016690909863e-04 9.474587568547576666e-05
4.600000000000000000e+03 1.431252894690260291e-04 2.297035534866154194e-04 1.978198997676372528e-04 4.251190694049000740e-04 6.327826995402574539e-04 8.251835242845118046e-05 1.431252894690260291e-04 2.297035534866154194e-04 1.978198997676372528e-04 4.251190694049000740e-04 6.327826995402574539e-04 8.251835242845118046e-05
4.700000000000000000e+03 1.575560163473710418e-04 2.363866369705647230e-04 2.086199674522504210e-04 4.277620755601674318e-04 6.464519537985324860e-04 8.669560338603332639e-05 1.575560163473710418e-04 2.363866369705647230e-04 2.086199674522504210e-04 4.277620755601674318e-04 6.464519537985324860e-04 8.669560338603332639e-05
4.800000000000000000e+03 1.371201360598206520e-04 2.213059487985447049e-04 1.931481820065528154e-04 4.182835400570183992e-04 5.967886536382138729e-04 7.791270763846114278e-05 1.371201360598206520e-04 2.213059487985447049e-04 1.931481820065528154e-04 4.182835400570183992e-04 5.967886536382138729e-04 7.791270763846114278e-05
4.900000000000000000e+03 1.320155861321836710e-04 2.157900453312322497e-04 1.886468380689620972e-04 3.901406016666442156e-04 5.774366436526179314e-04 7.228949834825471044e-05 1.320155861321836710e-04 2.157900453312322497e-04 1.886468380689620972e-04 3.901406016666442156e-04 5.774366436526179314e-04 7.228949834825471044e-05
5.000000000000000000e+03 1.299385912716388702e-04 2.133428206434473395e-04 1.842069759732112288e-04 3.777916717808693647e-04 5.639233277179300785e-04 6.956931611057370901e-05 1.299385912716388702e-04 2.133428206434473395e-04 1.842069759732112288e-04 3.777916717808693647e-04 5.639233277179300785e-04 6.956931611057370901e-05
5.100000000000000000e+03 2.320586791029199958e-04 2.597485436126589775e-04 2.583763562142848969e-04 7.125242846086621284e-04 6.604917580261826515e-04 6.936726276762783527e-05 2.320586791029199958e-04 2.597485436126589775e-04 2.583763562142848969e-04 7.125242846086621284e-04 6.604917580261826515e-04 6.936726276762783527e-05
5.200000000000000000e+03 1.257308176718652248e-04 2.075471275020390749e-04 1.794866402633488178e-04 3.640389477368444204e-04 5.349435959942638874e-04 6.449659122154116631e-05 1.257308176718652248e-04 2.075471275020390749e-04 1.794866402633488178e-04 3.640389477368444204e-04 5.349435959942638874e-04 6.449659122154116631e-05
5.300000000000000000e+03 1.208847461384721100e-04 2.042103005805984139e-04 1.754683762555941939e-04 3.444959002081304789e-04 5.199192673899233341e-04 6.090720853535458446e-05 1.208847461384721100e-04 2.042103005805984139e-04 1.754683762555941939e-04 3.444959002081304789e-04 5.199192673899233341e-04 6.090720853535458446e-05
5.400000000000000000e+03 1.199499092763289809e-04 1.997963263420388103e-04 1.751556119415909052e-04 3.450935764703899622e-04 5.128878983668982983e-04 6.037728235241957009e-05 1.199499092763289809e-04 1.997963263420388103e-04 1.751556119415909052e-04 3.450935764703899622e-04 5.128878983668982983e-04 6.037728235241957009e-05
5.500000000000000000e+03 1.137107392423786223e-04 1.960150693776085973e-04 1.680389977991580963e-04 3.261471574660390615e-04 4.869420081377029419e-04 5.546057218452915549e-05 1.137107392423786223e-04 1.960150693776085973e-04 1.680389977991580963e-04 3.261471574660390615e-04 4.869420081377029419e-04 5.546057218452915549e-05
5.600000000000000000e+03 1.160203537438064814e-04 1.995785860344767570e-04 1.739809667924419045e-04 3.349368053022772074e-04 4.939399659633636475e-04 5.624436380458064377e-05 1.160203537438064814e-04 1.995785860344767570e-04 1.739809667924419045e-04 3.349368053022772074e-04 4.939399659633636475e-04 5.624436380458064377e-05
5.700000000000000000e+03 1.117611609515734017e-04 1.926152181113138795e-04 1.649346959311515093e-04 3.296046634204685688e-04 4.651794151868671179e-04 5.284766302793286741e-05 1.117611609515734017e-04 1.926152181113138795e-04 1.649346959311515093e-04 3.296046634204685688e-04 4.651794151868671179e-04 5.284766302793286741e-05
5.800000000000000000e+03 1.340074377367272973e-04 2.096835232805460691e-04 1.804834028007462621e-04 3.289456362836062908e-04 5.435317289084196091e-04 5.348450213205069304e-05 1.340074377367272973e-04 2.096835232805460691e-04 1.804834028007462621e-04 3.289456362836062908e-04 5.435317289084196091e-04 5.348450213205069304e-05
